,filename,width,height,class,xmin,ymin,xmax,ymax
367,autosave01_02_2012_10_08_36.jpg,1280,720,0,1083,199,1189,299
368,autosave01_02_2012_10_05_12.jpg,1280,720,0,1155,338,1181,367
369,autosave01_02_2012_10_05_12.jpg,1280,720,0,1051,300,1110,352
370,autosave01_02_2012_10_05_04.jpg,1280,720,0,1155,338,1181,367
371,autosave01_02_2012_10_05_04.jpg,1280,720,0,1051,300,1110,352
372,autosave01_02_2012_10_07_18.jpg,1280,720,0,811,344,856,390
373,autosave01_02_2012_10_08_35.jpg,1280,720,0,828,325,878,376
374,autosave01_02_2012_10_05_56.jpg,1280,720,0,1164,260,1235,326
375,autosave01_02_2012_10_02_20.jpg,1280,720,0,746,360,772,386
376,autosave01_02_2012_10_04_35.jpg,1280,720,0,753,315,788,351
377,autosave01_02_2012_10_02_17.jpg,1280,720,0,919,321,966,366
378,autosave01_02_2012_10_02_31.jpg,1280,720,0,1084,83,1169,161
379,autosave01_02_2012_10_04_50.jpg,1280,720,0,960,317,1008,363
380,autosave01_02_2012_10_05_46.jpg,1280,720,0,1164,262,1235,328
381,autosave01_02_2012_10_06_31.jpg,1280,720,0,1166,262,1237,330
382,autosave01_02_2012_10_23_24.jpg,1280,720,0,559,324,614,373
383,autosave01_02_2012_10_14_38.jpg,1280,720,0,960,292,1037,356
384,autosave01_02_2012_10_14_38.jpg,1280,720,0,958,222,1030,289
385,autosave01_02_2012_10_15_41.jpg,1280,720,0,554,385,572,404
386,autosave01_02_2012_10_15_49.jpg,1280,720,0,774,329,796,349
387,autosave01_02_2012_10_15_49.jpg,1280,720,0,776,368,795,386
388,autosave01_02_2012_10_15_49.jpg,1280,720,0,536,385,553,401
389,autosave01_02_2012_10_15_49.jpg,1280,720,0,774,350,797,368
390,autosave01_02_2012_10_23_26.jpg,1280,720,0,600,321,660,374
391,autosave01_02_2012_10_14_45.jpg,1280,720,0,764,371,791,400
392,autosave01_02_2012_10_14_45.jpg,1280,720,0,353,395,384,426
393,autosave01_02_2012_10_18_28.jpg,1280,720,0,678,91,778,177
394,autosave01_02_2012_10_18_28.jpg,1280,720,0,689,181,780,273
395,autosave01_02_2012_10_18_28.jpg,1280,720,0,682,0,782,87
396,autosave01_02_2012_10_09_39.jpg,1280,720,0,1015,276,1067,349
397,autosave01_02_2012_10_16_23.jpg,1280,720,0,645,314,678,346
398,autosave01_02_2012_10_12_20.jpg,1280,720,0,980,321,1023,363
399,autosave01_02_2012_10_12_20.jpg,1280,720,0,983,281,1018,318
400,autosave01_02_2012_10_11_46.jpg,1280,720,0,848,387,872,408
401,autosave01_02_2012_10_23_22.jpg,1280,720,0,414,359,456,398
402,autosave01_02_2012_10_23_43.jpg,1280,720,0,600,321,660,374
403,autosave01_02_2012_10_13_15.jpg,1280,720,0,769,376,800,406
404,autosave01_02_2012_10_15_26.jpg,1280,720,0,776,330,826,372
405,autosave01_02_2012_10_15_25.jpg,1280,720,0,982,218,1082,304
406,autosave01_02_2012_10_10_35.jpg,1280,720,0,1027,287,1095,354
407,autosave01_02_2012_10_14_53.jpg,1280,720,0,909,301,944,341
408,autosave01_02_2012_10_11_31.jpg,1280,720,0,1089,254,1137,298
409,autosave01_02_2012_10_11_31.jpg,1280,720,0,1079,204,1140,253
410,autosave01_02_2012_10_11_31.jpg,1280,720,0,1104,301,1130,347
411,autosave01_02_2012_10_18_41.jpg,1280,720,0,818,269,868,317
412,autosave01_02_2012_10_18_41.jpg,1280,720,0,27,345,78,388
413,autosave01_02_2012_10_09_50.jpg,1280,720,0,824,322,865,360
414,autosave01_02_2012_10_09_50.jpg,1280,720,0,821,277,863,318
415,autosave01_02_2012_10_12_08.jpg,1280,720,0,1078,309,1133,356
416,autosave01_02_2012_10_15_43.jpg,1280,720,0,542,382,560,401
417,autosave01_02_2012_10_15_36.jpg,1280,720,0,397,180,440,223
418,autosave01_02_2012_10_15_36.jpg,1280,720,0,241,192,283,235
419,autosave01_02_2012_10_15_36.jpg,1280,720,0,731,368,768,398
420,autosave01_02_2012_10_15_36.jpg,1280,720,0,781,318,819,375
421,autosave01_02_2012_10_13_16.jpg,1280,720,0,913,326,966,375
422,autosave01_02_2012_10_14_40.jpg,1280,720,0,776,358,804,386
423,autosave01_02_2012_10_12_26.jpg,1280,720,0,1118,321,1173,370
424,autosave01_02_2012_10_16_39.jpg,1280,720,0,657,280,696,319
425,autosave01_02_2012_10_16_39.jpg,1280,720,0,662,318,696,350
426,autosave01_02_2012_10_11_27.jpg,1280,720,0,876,360,912,391
427,autosave01_02_2012_10_11_30.jpg,1280,720,0,787,338,809,360
428,autosave01_02_2012_10_18_40.jpg,1280,720,0,725,331,757,361
429,autosave01_02_2012_10_18_40.jpg,1280,720,0,196,376,225,406
430,autosave01_02_2012_10_10_30.jpg,1280,720,0,936,248,966,293
431,autosave01_02_2012_10_13_49.jpg,1280,720,0,794,378,818,405
432,autosave01_02_2012_10_17_05.jpg,1280,720,0,652,253,698,301
433,autosave01_02_2012_10_17_05.jpg,1280,720,0,656,303,697,344
434,autosave01_02_2012_10_17_09.jpg,1280,720,0,759,311,794,343
435,autosave01_02_2012_10_16_36.jpg,1280,720,0,617,368,634,385
436,autosave01_02_2012_10_15_08.jpg,1280,720,0,450,328,471,351
437,autosave01_02_2012_10_23_45.jpg,1280,720,0,600,321,660,374
438,autosave01_02_2012_10_10_24.jpg,1280,720,0,1209,199,1280,299
439,autosave01_02_2012_10_10_24.jpg,1280,720,0,1199,94,1280,192
440,autosave01_02_2012_10_12_15.jpg,1280,720,0,1058,259,1110,305
441,autosave01_02_2012_10_15_55.jpg,1280,720,0,695,255,729,286
442,autosave01_02_2012_10_15_55.jpg,1280,720,0,698,288,730,306
443,autosave01_02_2012_10_23_31.jpg,1280,720,0,600,321,660,374
444,autosave01_02_2012_10_12_09.jpg,1280,720,0,1124,303,1179,350
445,autosave01_02_2012_10_23_49.jpg,1280,720,0,758,311,825,373
446,autosave01_02_2012_10_15_51.jpg,1280,720,0,760,266,798,298
447,autosave01_02_2012_10_15_51.jpg,1280,720,0,765,332,796,360
448,autosave01_02_2012_10_15_51.jpg,1280,720,0,380,373,404,398
449,autosave01_02_2012_10_15_51.jpg,1280,720,0,763,299,799,330
450,autosave01_02_2012_10_15_27.jpg,1280,720,0,930,249,1012,325
451,autosave01_02_2012_10_11_49.jpg,1280,720,0,932,357,956,381
452,autosave01_02_2012_10_15_38.jpg,1280,720,0,724,360,757,395
453,autosave01_02_2012_10_14_41.jpg,1280,720,0,1043,254,1109,320
454,autosave01_02_2012_10_14_41.jpg,1280,720,0,1065,323,1104,390
455,autosave01_02_2012_10_16_38.jpg,1280,720,0,638,335,665,361
456,autosave01_02_2012_10_16_38.jpg,1280,720,0,643,361,665,384
457,autosave01_02_2012_10_15_35.jpg,1280,720,0,470,276,496,302
458,autosave01_02_2012_10_15_35.jpg,1280,720,0,377,285,402,309
459,autosave01_02_2012_10_15_35.jpg,1280,720,0,682,384,709,403
460,autosave01_02_2012_10_15_35.jpg,1280,720,0,703,359,728,394
461,autosave01_02_2012_10_17_06.jpg,1280,720,0,715,137,791,220
462,autosave01_02_2012_10_17_06.jpg,1280,720,0,719,225,786,292
463,autosave01_02_2012_10_10_29.jpg,1280,720,0,879,322,927,372
464,autosave01_02_2012_10_16_24.jpg,1280,720,0,726,244,781,296
465,autosave01_02_2012_10_15_09.jpg,1280,720,0,384,279,419,313
466,autosave01_02_2012_10_15_54.jpg,1280,720,0,668,311,693,334
467,autosave01_02_2012_10_13_21.jpg,1280,720,0,1108,262,1193,341
468,autosave01_02_2012_10_15_39.jpg,1280,720,0,811,308,874,368
469,autosave01_02_2012_10_15_39.jpg,1280,720,0,745,342,810,365
470,autosave01_02_2012_10_11_48.jpg,1280,720,0,1157,279,1183,312
471,autosave01_02_2012_10_13_20.jpg,1280,720,0,790,366,824,398
472,autosave01_02_2012_10_15_24.jpg,1280,720,0,701,385,730,407
473,autosave01_02_2012_10_17_03.jpg,1280,720,0,623,325,649,352
474,autosave01_02_2012_10_17_03.jpg,1280,720,0,623,354,646,376
475,autosave01_02_2012_10_16_37.jpg,1280,720,0,628,358,648,379
476,autosave01_02_2012_10_16_37.jpg,1280,720,0,631,379,648,397
477,autosave01_02_2012_10_15_50.jpg,1280,720,0,741,305,767,329
478,autosave01_02_2012_10_15_50.jpg,1280,720,0,742,355,765,377
479,autosave01_02_2012_10_15_50.jpg,1280,720,0,448,377,468,398
480,autosave01_02_2012_10_15_50.jpg,1280,720,0,741,331,768,354
481,autosave01_02_2012_10_17_55.jpg,1280,720,0,1121,188,1201,271
482,autosave01_02_2012_10_09_38.jpg,1280,720,0,846,344,879,386
483,autosave01_02_2012_10_23_25.jpg,1280,720,0,592,322,649,372
484,autosave01_02_2012_10_13_46.jpg,1280,720,0,895,323,940,366
485,autosave01_02_2012_10_13_46.jpg,1280,720,0,249,373,299,421
486,autosave01_02_2012_10_23_48.jpg,1280,720,0,635,319,698,373
487,autosave01_02_2012_10_15_56.jpg,1280,720,0,770,150,828,199
488,autosave01_02_2012_10_15_56.jpg,1280,720,0,776,202,828,229
489,autosave01_02_2012_10_15_40.jpg,1280,720,0,926,250,1027,343
490,autosave01_02_2012_10_15_40.jpg,1280,720,0,816,303,912,341
491,autosave01_02_2012_10_18_27.jpg,1280,720,0,466,242,525,296
492,autosave01_02_2012_10_18_27.jpg,1280,720,0,471,298,526,352
493,autosave01_02_2012_10_18_27.jpg,1280,720,0,465,184,524,237
494,autosave01_02_2012_10_17_35.jpg,1280,720,0,1025,152,1127,243
495,autosave01_02_2012_10_09_51.jpg,1280,720,0,1055,226,1134,312
496,autosave01_02_2012_10_09_51.jpg,1280,720,0,1048,140,1128,225
497,autosave01_02_2012_10_14_44.jpg,1280,720,0,718,387,738,408
498,autosave01_02_2012_10_14_44.jpg,1280,720,0,415,405,437,426
499,autosave01_02_2012_10_15_44.jpg,1280,720,0,344,387,366,412
500,autosave01_02_2012_10_09_45.jpg,1280,720,0,306,296,360,346
501,autosave01_02_2012_10_23_28.jpg,1280,720,0,600,321,660,374
502,autosave01_02_2012_10_09_31.jpg,1280,720,0,824,310,881,364
503,autosave01_02_2012_10_15_10.jpg,1280,720,0,231,178,290,236
504,autosave01_02_2012_10_15_52.jpg,1280,720,0,860,180,917,228
505,autosave01_02_2012_10_15_52.jpg,1280,720,0,866,282,911,327
506,autosave01_02_2012_10_15_52.jpg,1280,720,0,302,345,337,378
507,autosave01_02_2012_10_15_52.jpg,1280,720,0,863,232,914,279
508,autosave01_02_2012_10_16_50.jpg,1280,720,0,647,364,670,385
509,autosave01_02_2012_10_16_50.jpg,1280,720,0,644,337,669,362
510,autosave01_02_2012_10_13_45.jpg,1280,720,0,752,370,776,394
511,autosave01_02_2012_10_13_45.jpg,1280,720,0,408,396,436,422
512,autosave01_02_2012_10_23_21.jpg,1280,720,0,517,376,552,413
513,autosave01_02_2012_10_17_11.jpg,1280,720,0,951,132,1055,227
514,autosave01_02_2012_10_17_10.jpg,1280,720,0,818,245,869,293
515,autosave01_02_2012_10_16_40.jpg,1280,720,0,719,153,795,227
516,autosave01_02_2012_10_16_40.jpg,1280,720,0,732,229,791,288
517,autosave01_02_2012_10_10_34.jpg,1280,720,0,781,367,814,401
518,autosave01_02_2012_10_15_53.jpg,1280,720,0,40,281,105,340
519,autosave01_02_2012_10_23_27.jpg,1280,720,0,600,321,660,374
520,autosave01_02_2012_10_16_52.jpg,1280,720,0,753,225,819,286
521,autosave01_02_2012_10_16_52.jpg,1280,720,0,751,162,823,223
522,autosave01_02_2012_10_17_04.jpg,1280,720,0,624,303,657,340
523,autosave01_02_2012_10_17_04.jpg,1280,720,0,626,342,654,370
524,autosave01_02_2012_10_13_50.jpg,1280,720,0,787,379,811,406
525,autosave01_02_2012_10_10_28.jpg,1280,720,0,740,378,768,406
526,autosave01_02_2012_10_13_37.jpg,1280,720,0,808,347,845,386
527,autosave01_02_2012_10_16_51.jpg,1280,720,0,674,330,707,363
528,autosave01_02_2012_10_16_51.jpg,1280,720,0,671,294,706,328
529,autosave01_02_2012_10_26_27.jpg,1280,720,0,667,394,692,417
530,autosave01_02_2012_10_26_27.jpg,1280,720,0,664,349,687,371
531,autosave01_02_2012_10_26_27.jpg,1280,720,0,666,372,688,393
532,autosave01_02_2012_10_25_49.jpg,1280,720,0,850,183,953,281
533,autosave01_02_2012_10_24_56.jpg,1280,720,0,904,86,1001,180
534,autosave01_02_2012_10_26_59.jpg,1280,720,0,886,256,920,303
535,autosave01_02_2012_10_26_36.jpg,1280,720,0,687,282,713,309
536,autosave01_02_2012_10_26_36.jpg,1280,720,0,685,313,721,333
537,autosave01_02_2012_10_26_36.jpg,1280,720,0,688,332,724,369
538,autosave01_02_2012_10_26_36.jpg,1280,720,0,633,375,652,395
539,autosave01_02_2012_10_26_29.jpg,1280,720,0,690,376,730,416
540,autosave01_02_2012_10_26_29.jpg,1280,720,0,685,303,723,340
541,autosave01_02_2012_10_26_29.jpg,1280,720,0,615,369,631,385
542,autosave01_02_2012_10_26_29.jpg,1280,720,0,689,340,726,375
543,autosave01_02_2012_10_25_25.jpg,1280,720,0,821,118,945,235
544,autosave01_02_2012_10_25_48.jpg,1280,720,0,730,302,784,356
545,autosave01_02_2012_10_27_43.jpg,1280,720,0,881,258,945,318
546,autosave01_02_2012_10_27_43.jpg,1280,720,0,738,313,775,348
547,autosave01_02_2012_10_30_47.jpg,1280,720,0,847,258,901,307
548,autosave01_02_2012_10_28_34.jpg,1280,720,0,744,326,776,356
549,autosave01_02_2012_10_30_20.jpg,1280,720,0,810,319,842,352
550,autosave01_02_2012_10_25_53.jpg,1280,720,0,1045,217,1105,277
551,autosave01_02_2012_10_25_53.jpg,1280,720,0,1058,278,1109,325
552,autosave01_02_2012_10_27_04.jpg,1280,720,0,727,314,754,342
553,autosave01_02_2012_10_24_10.jpg,1280,720,0,759,361,785,390
554,autosave01_02_2012_10_25_24.jpg,1280,720,0,694,286,753,343
555,autosave01_02_2012_10_30_19.jpg,1280,720,0,742,357,763,380
556,autosave01_02_2012_10_27_45.jpg,1280,720,0,718,351,745,377
557,autosave01_02_2012_10_26_43.jpg,1280,720,0,680,358,715,395
558,autosave01_02_2012_10_26_43.jpg,1280,720,0,56,341,105,391
559,autosave01_02_2012_10_24_12.jpg,1280,720,0,773,348,801,380
560,autosave01_02_2012_10_27_53.jpg,1280,720,0,716,316,755,354
561,autosave01_02_2012_10_25_08.jpg,1280,720,0,992,267,1030,304
562,autosave01_02_2012_10_25_06.jpg,1280,720,0,235,370,260,405
563,autosave01_02_2012_10_24_54.jpg,1280,720,0,682,281,722,319
564,autosave01_02_2012_10_26_46.jpg,1280,720,0,1050,40,1237,204
565,autosave01_02_2012_10_24_55.jpg,1280,720,0,734,217,795,273
566,autosave01_02_2012_10_26_35.jpg,1280,720,0,1027,0,1193,130
567,autosave01_02_2012_10_26_35.jpg,1280,720,0,657,325,679,346
568,autosave01_02_2012_10_26_35.jpg,1280,720,0,1045,119,1210,199
569,autosave01_02_2012_10_26_35.jpg,1280,720,0,659,364,688,393
570,autosave01_02_2012_10_26_35.jpg,1280,720,0,622,392,638,409
571,autosave01_02_2012_10_25_23.jpg,1280,720,0,653,335,691,371
572,autosave01_02_2012_10_30_09.jpg,1280,720,0,693,397,715,417
573,autosave01_02_2012_10_31_30.jpg,1280,720,0,674,367,697,390
574,autosave01_02_2012_10_26_45.jpg,1280,720,0,814,255,896,331
575,autosave01_02_2012_10_24_48.jpg,1280,720,0,909,166,992,244
576,autosave01_02_2012_10_24_48.jpg,1280,720,0,922,246,994,306
577,autosave01_02_2012_10_25_43.jpg,1280,720,0,760,316,800,355
578,autosave01_02_2012_10_25_43.jpg,1280,720,0,750,273,799,316
579,autosave01_02_2012_10_27_50.jpg,1280,720,0,634,385,650,401
580,autosave01_02_2012_10_27_50.jpg,1280,720,0,193,367,231,406
581,autosave01_02_2012_10_25_04.jpg,1280,720,0,719,295,764,335
582,autosave01_02_2012_10_25_04.jpg,1280,720,0,721,335,762,355
583,autosave01_02_2012_10_24_53.jpg,1280,720,0,664,321,695,351
584,autosave01_02_2012_10_24_53.jpg,1280,720,0,140,330,185,372
585,autosave01_02_2012_10_27_54.jpg,1280,720,0,765,234,834,302
586,autosave01_02_2012_10_27_07.jpg,1280,720,0,1030,96,1122,186
587,autosave01_02_2012_10_27_07.jpg,1280,720,0,1052,270,1080,321
588,autosave01_02_2012_10_30_11.jpg,1280,720,0,774,324,812,359
589,autosave01_02_2012_10_27_46.jpg,1280,720,0,773,329,806,363
590,autosave01_02_2012_10_26_30.jpg,1280,720,0,772,347,835,406
591,autosave01_02_2012_10_26_30.jpg,1280,720,0,761,228,823,288
592,autosave01_02_2012_10_26_30.jpg,1280,720,0,636,380,654,397
593,autosave01_02_2012_10_26_30.jpg,1280,720,0,634,363,653,380
594,autosave01_02_2012_10_26_30.jpg,1280,720,0,767,285,830,346
595,autosave01_02_2012_10_26_16.jpg,1280,720,0,742,341,762,360
596,autosave01_02_2012_10_30_08.jpg,1280,720,0,675,397,692,413
597,autosave01_02_2012_10_26_34.jpg,1280,720,0,787,218,858,286
598,autosave01_02_2012_10_26_34.jpg,1280,720,0,776,155,849,224
599,autosave01_02_2012_10_26_34.jpg,1280,720,0,648,336,668,355
600,autosave01_02_2012_10_26_34.jpg,1280,720,0,792,286,862,320
601,autosave01_02_2012_10_26_34.jpg,1280,720,0,650,368,675,391
602,autosave01_02_2012_10_27_06.jpg,1280,720,0,976,134,1057,213
603,autosave01_02_2012_10_27_32.jpg,1280,720,0,887,234,960,303
604,autosave01_02_2012_10_27_32.jpg,1280,720,0,895,306,961,370
605,autosave01_02_2012_10_27_34.jpg,1280,720,0,638,371,659,391
606,autosave01_02_2012_10_28_35.jpg,1280,720,0,822,284,870,325
607,autosave01_02_2012_10_31_31.jpg,1280,720,0,718,317,754,354
608,autosave01_02_2012_10_27_12.jpg,1280,720,0,365,218,425,277
609,autosave01_02_2012_10_26_39.jpg,1280,720,0,670,323,706,361
610,autosave01_02_2012_10_26_39.jpg,1280,720,0,342,389,364,412
611,autosave01_02_2012_10_25_47.jpg,1280,720,0,694,351,726,386
612,autosave01_02_2012_10_27_52.jpg,1280,720,0,670,359,696,384
613,autosave01_02_2012_10_26_40.jpg,1280,720,0,628,383,649,405
614,autosave01_02_2012_10_26_40.jpg,1280,720,0,706,293,749,339
615,autosave01_02_2012_10_26_40.jpg,1280,720,0,312,385,335,409
616,autosave01_02_2012_10_27_37.jpg,1280,720,0,796,251,857,313
617,autosave01_02_2012_10_27_31.jpg,1280,720,0,774,319,816,357
618,autosave01_02_2012_10_27_31.jpg,1280,720,0,779,361,815,396
619,autosave01_02_2012_10_26_17.jpg,1280,720,0,804,318,830,343
620,autosave01_02_2012_10_28_53.jpg,1280,720,0,866,243,942,315
621,autosave01_02_2012_10_26_18.jpg,1280,720,0,920,265,960,303
622,autosave01_02_2012_10_28_52.jpg,1280,720,0,794,307,842,355
623,autosave01_02_2012_10_26_31.jpg,1280,720,0,1030,193,1191,336
624,autosave01_02_2012_10_26_31.jpg,1280,720,0,643,353,666,374
625,autosave01_02_2012_10_26_31.jpg,1280,720,0,641,330,664,353
626,autosave01_02_2012_10_26_31.jpg,1280,720,0,1017,52,1173,193
627,autosave01_02_2012_10_25_41.jpg,1280,720,0,675,391,694,412
628,autosave01_02_2012_10_25_41.jpg,1280,720,0,670,371,693,392
629,autosave01_02_2012_10_26_38.jpg,1280,720,0,808,89,867,147
630,autosave01_02_2012_10_26_38.jpg,1280,720,0,800,157,887,206
631,autosave01_02_2012_10_26_38.jpg,1280,720,0,810,201,897,287
632,autosave01_02_2012_10_26_38.jpg,1280,720,0,649,353,678,382
633,autosave01_02_2012_10_26_38.jpg,1280,720,0,368,401,388,420
634,autosave01_02_2012_10_25_44.jpg,1280,720,0,942,201,1025,280
635,autosave01_02_2012_10_25_44.jpg,1280,720,0,925,116,1024,199
636,autosave01_02_2012_10_25_09.jpg,1280,720,0,196,372,233,403
637,autosave01_02_2012_10_28_36.jpg,1280,720,0,1017,165,1101,237
638,autosave01_02_2012_10_24_09.jpg,1280,720,0,769,349,795,378
639,autosave01_02_2012_10_25_56.jpg,1280,720,0,829,366,848,387
640,autosave01_02_2012_10_25_56.jpg,1280,720,0,831,387,852,407
641,autosave01_02_2012_10_26_37.jpg,1280,720,0,725,213,764,251
642,autosave01_02_2012_10_26_37.jpg,1280,720,0,723,258,774,285
643,autosave01_02_2012_10_26_37.jpg,1280,720,0,725,284,779,337
644,autosave01_02_2012_10_26_37.jpg,1280,720,0,638,361,661,385
645,autosave01_02_2012_10_26_44.jpg,1280,720,0,722,319,769,368
646,autosave01_02_2012_10_27_48.jpg,1280,720,0,365,386,388,410
647,autosave01_02_2012_10_27_47.jpg,1280,720,0,902,273,961,329
648,autosave01_02_2012_10_25_59.jpg,1280,720,0,1003,243,1053,291
649,autosave01_02_2012_10_25_59.jpg,1280,720,0,1001,292,1061,342
650,autosave01_02_2012_10_26_28.jpg,1280,720,0,678,384,707,414
651,autosave01_02_2012_10_26_28.jpg,1280,720,0,674,329,702,357
652,autosave01_02_2012_10_26_28.jpg,1280,720,0,677,358,704,383
653,autosave01_02_2012_10_27_35.jpg,1280,720,0,657,359,683,383
654,autosave01_02_2012_10_27_36.jpg,1280,720,0,712,324,749,360
655,autosave01_02_2012_10_25_57.jpg,1280,720,0,823,324,848,347
656,autosave01_02_2012_10_27_51.jpg,1280,720,0,650,378,669,397
657,autosave01_02_2012_10_28_54.jpg,1280,720,0,1080,109,1216,233
658,autosave01_02_2012_10_28_48.jpg,1280,720,0,689,365,709,384
659,autosave01_02_2012_10_28_50.jpg,1280,720,0,694,347,719,372
660,autosave01_02_2012_10_28_50.jpg,1280,720,0,794,298,834,334
661,autosave01_02_2012_10_28_50.jpg,1280,720,0,797,334,833,352
662,autosave01_02_2012_10_30_10.jpg,1280,720,0,717,360,742,384
663,autosave01_02_2012_10_23_50.jpg,1280,720,0,973,250,1077,337
664,autosave01_02_2012_10_29_10.jpg,1280,720,0,658,339,687,368
665,autosave01_02_2012_10_24_11.jpg,1280,720,0,766,364,792,393
666,autosave01_02_2012_10_28_49.jpg,1280,720,0,667,373,688,394
667,autosave01_02_2012_10_28_49.jpg,1280,720,0,728,346,755,371
668,autosave01_02_2012_10_24_46.jpg,1280,720,0,853,312,893,348
669,autosave01_02_2012_10_24_46.jpg,1280,720,0,861,350,893,379
670,autosave01_02_2012_10_24_14.jpg,1280,720,0,974,246,1049,313
671,autosave01_02_2012_10_26_41.jpg,1280,720,0,643,383,667,410
672,autosave01_02_2012_10_26_41.jpg,1280,720,0,752,244,815,308
673,autosave01_02_2012_10_26_41.jpg,1280,720,0,274,392,302,420
674,autosave01_02_2012_10_24_47.jpg,1280,720,0,865,261,918,309
675,autosave01_02_2012_10_24_47.jpg,1280,720,0,873,311,917,351
676,autosave01_02_2012_10_27_02.jpg,1280,720,0,759,279,809,331
677,autosave01_02_2012_10_27_02.jpg,1280,720,0,656,358,673,376
678,autosave01_02_2012_10_27_44.jpg,1280,720,0,840,228,903,290
679,autosave01_02_2012_10_27_44.jpg,1280,720,0,694,372,714,392
680,autosave01_02_2012_10_26_33.jpg,1280,720,0,705,296,749,338
681,autosave01_02_2012_10_26_33.jpg,1280,720,0,701,256,744,297
682,autosave01_02_2012_10_26_33.jpg,1280,720,0,709,338,751,358
683,autosave01_02_2012_10_26_33.jpg,1280,720,0,634,376,654,395
684,autosave01_02_2012_10_31_26.jpg,1280,720,0,757,305,801,345
685,autosave01_02_2012_10_25_05.jpg,1280,720,0,846,184,916,250
686,autosave01_02_2012_10_25_05.jpg,1280,720,0,852,252,921,286
687,autosave01_02_2012_10_27_01.jpg,1280,720,0,699,335,736,371
688,autosave01_02_2012_10_29_12.jpg,1280,720,0,750,228,818,294
689,autosave01_02_2012_10_30_46.jpg,1280,720,0,757,326,794,357
690,autosave01_02_2012_10_25_10.jpg,1280,720,0,2,350,53,397
691,autosave01_02_2012_10_28_26.jpg,1280,720,0,830,222,883,275
692,autosave01_02_2012_10_31_29.jpg,1280,720,0,844,203,931,291
693,autosave01_02_2012_10_31_29.jpg,1280,720,0,854,294,934,370
694,autosave01_02_2012_10_26_42.jpg,1280,720,0,647,373,676,403
695,autosave01_02_2012_10_26_42.jpg,1280,720,0,866,102,980,211
696,autosave01_02_2012_10_26_42.jpg,1280,720,0,184,375,219,412
697,autosave01_02_2012_10_31_27.jpg,1280,720,0,1122,38,1255,154
698,autosave01_02_2012_10_27_49.jpg,1280,720,0,296,388,324,417
699,autosave01_02_2012_10_29_11.jpg,1280,720,0,683,306,728,346
700,autosave01_02_2012_10_33_13.jpg,1280,720,0,884,293,931,339
701,autosave01_02_2012_10_35_01.jpg,1280,720,0,859,222,949,302
702,autosave01_02_2012_10_35_01.jpg,1280,720,0,870,301,947,376
703,autosave01_02_2012_10_35_01.jpg,1280,720,0,591,390,614,412
704,autosave01_02_2012_10_35_01.jpg,1280,720,0,589,365,612,389
705,autosave01_02_2012_10_32_36.jpg,1280,720,0,742,351,766,376
706,autosave01_02_2012_10_35_04.jpg,1280,720,0,823,251,905,329
707,autosave01_02_2012_10_35_04.jpg,1280,720,0,809,168,894,250
708,autosave01_02_2012_10_33_36.jpg,1280,720,0,731,366,760,395
709,autosave01_02_2012_10_33_37.jpg,1280,720,0,804,337,848,382
710,autosave01_02_2012_10_35_06.jpg,1280,720,0,371,406,387,423
711,autosave01_02_2012_10_35_06.jpg,1280,720,0,632,385,648,403
712,autosave01_02_2012_10_35_08.jpg,1280,720,0,335,383,356,404
713,autosave01_02_2012_10_35_08.jpg,1280,720,0,695,349,717,375
714,autosave01_02_2012_10_35_09.jpg,1280,720,0,258,379,285,407
715,autosave01_02_2012_10_35_09.jpg,1280,720,0,717,326,747,361
716,autosave01_02_2012_10_32_30.jpg,1280,720,0,648,363,664,380
717,autosave01_02_2012_10_34_25.jpg,1280,720,0,762,337,797,368
718,autosave01_02_2012_10_34_25.jpg,1280,720,0,756,300,797,338
719,autosave01_02_2012_10_32_51.jpg,1280,720,0,701,384,717,400
720,autosave01_02_2012_10_32_29.jpg,1280,720,0,655,393,671,410
721,autosave01_02_2012_10_34_32.jpg,1280,720,0,747,336,791,359
722,autosave01_02_2012_10_34_32.jpg,1280,720,0,743,291,792,335
723,autosave01_02_2012_10_35_16.jpg,1280,720,0,813,338,863,385
724,autosave01_02_2012_10_35_16.jpg,1280,720,0,688,381,707,399
725,autosave01_02_2012_10_35_16.jpg,1280,720,0,686,360,706,381
726,autosave01_02_2012_10_32_34.jpg,1280,720,0,734,367,754,387
727,autosave01_02_2012_10_35_13.jpg,1280,720,0,652,383,673,405
728,autosave01_02_2012_10_35_13.jpg,1280,720,0,655,408,672,426
729,autosave01_02_2012_10_34_46.jpg,1280,720,0,962,114,1061,211
730,autosave01_02_2012_10_34_46.jpg,1280,720,0,260,409,288,435
731,autosave01_02_2012_10_34_40.jpg,1280,720,0,554,386,573,405
732,autosave01_02_2012_10_34_40.jpg,1280,720,0,556,405,573,421
733,autosave01_02_2012_10_34_44.jpg,1280,720,0,676,350,703,378
734,autosave01_02_2012_10_32_52.jpg,1280,720,0,709,377,729,398
735,autosave01_02_2012_10_34_31.jpg,1280,720,0,689,349,722,379
736,autosave01_02_2012_10_31_32.jpg,1280,720,0,826,207,906,286
737,autosave01_02_2012_10_35_03.jpg,1280,720,0,718,329,765,374
738,autosave01_02_2012_10_32_03.jpg,1280,720,0,797,334,826,361
739,autosave01_02_2012_10_32_03.jpg,1280,720,0,273,383,295,404
740,autosave01_02_2012_10_33_08.jpg,1280,720,0,143,412,163,433
